Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables
Germany,2006,Solar,94081.39902809705,46870.91922681996,8567145207.496165,1369193309,145296750097872.62,282728.88412024715,46609.23266408322,16201.411390521313,351271.2299868767,829441,1,4486961166.818686,0,13.545372595522352,2760.199946887764,194.11152264983863,6.814638178957376,27.54258976715547,16.401669617610825,64.24188597420604,966.586093298924,0.3008192315321282,0.1913833701153971,312086003.1860734,109294632.74393928
Japan,2013,Wind,94448.3570615695,8623.67635317216,7987689861.209571,857450799,113567351633771.84,595033.4342711065,92178.32383175644,5183.169831126107,866960.5799825763,357207,0,9671163615.97287,0,33.23477029400523,1167.6224668471812,201.0537275961492,7.479509411867033,3.6269279628385775,74.08630555311125,48.45890309152523,578.6242798272077,0.7111229164143387,0.128391285330101,973675158.553571,877427638.2701231
Canada,2021,Solar,4720.876263435637,47452.47793572345,6873589031.380278,1204176507,17483952992140.88,478190.9906535366,24385.99591575155,51625.47497825045,111888.27716888426,391520,1,7779603427.51254,0,17.24039724974785,1956.6033257332103,133.2069231182808,14.458170529321771,6.87956841255819,68.1094827417532,89.84006371668184,863.0245056131373,0.5096077774671818,0.3670334288178505,495095691.6323229,599599794.6023805
Australia,2022,Solar,35157.95593815823,24901.56630365377,4121673813.460505,540574766,23749704734778.168,837920.4561523087,65878.65367456124,36391.91103839487,12127.375455868056,121198,0,8293101060.654533,0,32.33088352749317,2034.2460532901616,208.27223541130385,14.970871518835503,33.453251103357104,48.42123945155991,27.63578225628329,562.7333403539765,0.380787119148243,0.1353021506323154,188323538.29755557,945773655.0795
India,2013,Solar,54329.749173134056,26447.838045298504,278230642.3556597,874121069,190210799685110.62,331865.3912157068,29883.73437874169,17323.244557102982,216753.7583226244,697488,1,6607840369.986965,0,19.19308358917733,2619.9014109847035,276.1448122748416,14.568443541140295,2.923413680376863,32.45080098738454,30.218853149705605,940.5415389387964,0.6734628528999986,0.1193945424981796,457238446.8166033,471327045.3173682
China,2006,Solar,16455.86557305191,4353.90725080429,7080229209.744933,198091766,100872417413903.31,64135.40112720028,29961.124403134952,15716.11575020013,118515.804600312,634987,0,3571865944.0973454,0,6.265494630904591,658.5147822038258,121.11748315276644,11.799674075517473,74.13195437221341,80.53317302781153,78.68968489144788,737.6588559806765,0.9636785801161346,0.1403203810162202,715794507.5444138,322080007.89260185
USA,2021,Wind,3057.8570002012007,12837.91092720801,9382185994.803354,721588564,126306141580290.6,583724.8879759242,56901.56683006184,39599.3461707452,758055.3979016412,550349,1,4776074937.084044,0,-6.287467509174923,492.7199143643715,210.38428093665,2.523486604751666,53.06046714619779,15.519548671920836,24.297637413272867,155.627154206947,0.3359926712295155,0.3443975769498407,95464116.204821,65151203.71988704
France,2016,Wind,13992.868453975716,23572.64099117188,2620882006.405821,1200098320,160698453978504.94,131912.26649915165,62580.99663867897,98347.4824294566,495563.8158063847,615749,0,4593301731.438723,0,26.527972481370867,351.935721665422,121.37329890366216,14.555075664759894,22.395522834299577,25.239941995507408,96.3108263144868,179.57006080892367,0.0737343501700648,0.2934006911174675,627638921.7368355,922164065.3075
China,2010,Solar,12058.05309823617,32252.247672239813,5566358530.568439,824306563,21466184495647.52,820794.6291723577,58623.07144235337,87420.95632234168,36097.452876490905,967968,1,2604230544.001505,1,-7.891851440468924,1083.7350453343945,280.3489176858798,14.740267874826737,26.86814852862922,28.220233962879128,98.71574837667724,917.6572472112164,0.8535729350868467,0.311749659504677,459109266.7614329,873396024.3302157
Japan,2001,Solar,75630.20755786328,33197.77733446423,4478356253.3892975,126464685,131318547348043.34,800856.3829596695,54251.165354427314,19327.88391676147,626183.9860926847,47579,1,4733378863.257556,1,28.493544130284256,407.3074630874012,193.1548077396265,6.299994887717107,41.44744970037587,21.37540206738725,9.781328886367934,953.3213286152338,0.6806954077772693,0.2099766679609209,945747636.0030642,227633276.31366283
Japan,2002,Solar,35768.21985500129,48814.48230494286,287200324.89945203,1032200032,134179789523152.64,273197.49031779193,23016.070568167204,40021.7470181742,831253.1299133173,368630,1,8916809724.179707,0,38.48760505701391,2989.0634522418577,195.46951588396297,1.4059724930276205,53.55392082595041,5.754111066441714,39.23053276523811,472.7596618861013,0.0161997346870532,0.0729212451132392,698711703.5344546,890894508.1940354
Canada,2011,Wind,80009.7230072536,35494.6369094321,5247317543.245955,423591745,197650313308913.25,102530.27313573912,15847.298144662554,29560.222935349037,988329.5417700608,922608,1,9935049988.52966,1,15.638851591339956,1364.671142513001,202.3898154187334,14.954373193527276,21.44761801325352,54.51260470641509,57.17808812936113,36.47910235818451,0.255088978684421,0.3558654679502647,292070478.4469572,573207104.9379891
Australia,2003,Solar,29215.1482357184,34812.74700339234,1340178146.7365324,1088204978,161982900911412.94,291940.8434329308,18554.96796450216,28883.428131481847,758916.3312231053,516092,0,5480937928.396929,1,29.91355351006612,1394.2212299820253,164.64746954046626,9.771220823090893,85.19577951252163,50.564855539939735,77.16295069502559,653.6352624099086,0.4505822991087989,0.2451115564062851,229261959.73304367,480736505.0738419
USA,2009,Solar,39416.15294750149,7811.1294847633135,3026126864.1341047,589370556,104729538464867.77,278933.6982632371,80530.32477831283,17243.97477761487,532975.9020633755,239369,1,7492748174.6840925,1,-8.104359499967748,2672.636566253349,280.1221457063649,0.3442691252130769,21.926841581116665,12.502823438643784,77.89621585895841,149.35440815167553,0.8976953478214367,0.287030771902018,606605942.1516422,30092156.214085534
China,2015,Solar,51915.660345305776,6955.303754998702,3198970120.619119,1210195611,160783971169547.2,221850.57821267017,79502.57639603924,1572.9832175312072,781279.8553825368,331642,0,1827743416.8863144,0,11.889266416911283,1449.8347511662903,104.36719924899636,9.298605697492444,14.374886378642849,74.35331512560712,6.051721601353455,373.2749739025784,0.1553612982398997,0.3636435840651338,491166480.0598096,815117688.6233028
Brazil,2005,Wind,30711.826275048054,29570.44441072351,2974690607.9571395,1490816461,11897098480023.654,164578.44418667944,42584.48079217004,75062.45980496643,802004.7201814499,893354,0,1342394788.7747877,0,19.19204791741204,2643.870195337744,261.7348157942305,3.259841080472823,48.25306343078655,66.96951003071614,62.0109860116656,935.9525712140183,0.7768622352862062,0.0841373107516542,251083560.25991863,412979924.0895493
Russia,2007,Wind,43282.92746546186,17854.375840432658,8739854854.213045,1220047322,145886919229644.16,78577.30967802009,23749.73544985969,77728.51886773878,339836.2227636382,690618,0,1581626837.1439512,0,34.217909842914096,2250.642738505213,236.14138195442317,8.483381752933271,67.70341042172832,2.5789782015168905,89.770476535782,307.0342132495384,0.9477978792592462,0.2707517140848853,345409826.42590046,19125698.956405684
India,2014,Solar,98367.82281622464,20065.69678643164,5559473539.785102,929544817,83248413249623.34,396063.3171895984,57073.32026176747,80591.79682993588,170826.6050207324,847789,0,2808487944.1032324,0,-9.264409813780508,2462.0715359725286,182.3833860369883,7.582729653801418,12.319286270442689,74.89936697762363,0.9337707348865408,739.9267723040113,0.2828578010496115,0.1655660726692457,292106288.63876945,30309696.061958987
USA,2016,Wind,10485.580455356125,45402.80736356069,7626080538.825114,89220233,191829012830661.7,173515.1216222157,53638.43646402764,16059.14241387987,99030.81712080052,8004,1,7069190772.036119,1,-7.073870670932744,508.41595995279215,172.9978954458686,4.0204020706829375,74.56374713456465,65.08620033387552,27.467339250092248,931.9747061537475,0.0620666296031096,0.2469533622770144,442740662.2306333,801717661.2130277
France,2018,Solar,97405.20067148138,20311.391441761843,473669529.2305209,736561626,182972561875978.8,368659.2752718063,39052.19832389207,12067.141229183224,783834.9870668311,980102,1,4445997301.937989,1,9.012841802039908,2395.6556438696903,176.51885427367063,13.02335177606578,51.421275383306295,10.778815626911298,33.838976157151315,603.483744877286,0.7658344583995437,0.2396035784369342,231838674.55699855,924999146.9674518
Canada,2013,Solar,59945.50819529979,13910.150230859832,5597638763.227968,1240278017,180933548459929.2,879027.4332641964,7460.672365637143,43085.43008533464,243786.00019176048,185959,0,1887252022.9445696,1,23.43935194945749,2852.075736678024,270.702265795739,13.663390269177484,59.57742535435446,49.63137916456357,86.81359981823262,558.9563621037896,0.2987220807939095,0.3163017588185066,534764888.3657368,184622136.6526848
Brazil,2004,Solar,26529.576880029977,40998.85490635714,4992612070.1712885,563040311,96984583127795.8,413541.3473978223,99507.36807792429,44424.68924415059,778010.3337050584,849162,1,3459458143.7836366,1,16.45138270785237,2353.334545634703,128.92897812832572,4.816976078676895,2.003943581831402,36.81085520002885,53.2448627961454,798.6386276984615,0.5713912819856201,0.0644936576197873,601110603.4069834,628887495.4663771
China,2023,Wind,43104.95485302787,49763.675588481165,1116603232.7000384,144062973,76950213610996.25,696471.068328178,73293.49537338903,2605.361383694256,542025.0818901247,492651,0,9661100032.46621,1,5.455403054770633,2939.64078671196,166.5689544050284,5.971998489413729,67.64923381713277,81.4698763623426,91.96311294076745,32.42962920570686,0.4338840937257827,0.2203753817420046,367555345.6539245,776132976.5235908
India,2023,Wind,77086.57684501943,11181.64175247885,5722316726.588245,492433810,133961890194759.56,842997.586049098,16365.238258159752,99086.7799961594,154496.74015114392,774049,0,3392134824.4479804,0,-7.6322048083268275,1673.2020136014685,262.38647052949943,13.100778815582046,53.866760346967126,10.28466164503362,96.10948987518202,134.5694007862173,0.7846461153147444,0.4119891393230769,703538061.7523476,827251024.9022754
India,2017,Solar,22457.388399857955,12749.553514530064,8686571246.074444,1388105159,63728970480862.68,338175.2607311824,94431.87567669262,95163.43591619036,115100.745428199,455352,0,4181969402.198083,1,26.48025328408029,191.2762977030091,102.06553208291054,8.482291427080131,40.287589439765895,70.95496884954893,85.41707864924427,829.6716483094444,0.3419709388575426,0.3681473745633597,601432009.3200145,141845957.56598637
Russia,2010,Solar,37072.654563568736,40650.90332358646,9957001941.281565,1291311803,192558381344946.56,296384.4315452352,43572.86544455872,63981.18215170527,357442.5521998212,664346,0,7681988919.935358,0,28.278455450568018,1583.4497583499904,257.69475232334315,12.461599876856187,40.15705064935345,89.45862524399227,41.66561579530895,975.4845974873978,0.4114957022667111,0.4477031676773911,714774426.5761403,956344651.9183728
Australia,2001,Solar,92780.04356226156,27439.94361494401,2811582489.187044,416119951,119228093475545.88,710755.5634668939,20191.21365918681,56165.74567383133,480521.63372448855,272022,1,5844887406.514217,0,-5.367522068925148,2750.468320730585,124.60370619787568,2.5064163666917167,68.147712586552,52.72967059442456,16.40707921892417,459.06737443062,0.8574710861259934,0.1097136941629379,975057907.3205184,26195693.6499585
Russia,2008,Solar,76963.23528179848,28769.89523583682,1505810019.079753,429216216,169870065235503.28,16380.128641660742,19029.147741877816,53440.43668454329,69307.01351610792,84641,1,7073352290.943841,0,11.384196279682428,645.9336722084073,218.37922229923677,14.578608755447696,25.895642725219524,86.37028346229047,20.133859997227063,732.7160793319692,0.4849638896375798,0.0565512217780869,272412313.619702,745905305.1758395
China,2017,Solar,70216.65616377334,45745.99574563075,2506045029.1412272,742761219,54197488949663.37,929106.50500537,67977.51289351811,39244.77276165463,479181.58031086257,732764,0,2447234965.4605703,0,2.799455701115093,1040.2407168853172,179.2234153719131,6.601225679011626,41.101550500767125,67.52062560858718,61.96040039037809,175.70979207757517,0.244902847008228,0.2802533055895874,608607529.4105183,789086173.1651213
Russia,2002,Wind,70620.11517298264,49454.0225047576,2496521140.126068,1005685430,34098985329678.957,410463.2254654479,60742.221577748685,20931.85987480283,940940.2059079632,926025,1,5393182136.52827,0,-7.483989042743829,2265.9224260850788,199.3837181919028,1.372981397048128,83.6486194912769,85.93013772833444,0.8192003457870967,48.34702132972995,0.2600497463231533,0.2627360695888875,370939822.1919719,329824584.155278
USA,2011,Solar,83302.70709088711,37124.07083769731,7062657055.265537,1044131138,64849055117898.08,33778.25673350574,92676.37715844472,79635.41866729454,142856.23233544323,851034,1,8673323623.141165,1,39.27533431688808,1850.3146493159447,298.0715197566509,0.5614665336729768,3.4224627010678965,36.56565916682885,1.9403376091883693,815.3666414568954,0.5100298151616015,0.3969177532015721,944944042.2396398,565477727.4458559
Japan,2001,Wind,35790.34723024473,28875.265681960067,9596863066.714376,1216965284,70402220200437.67,624503.8817018316,44758.74155020836,70100.53702113406,877231.8156337313,156884,0,3447010385.327504,0,14.705019484456177,975.9312162908273,189.03047495568345,12.034798129994762,99.43260955087106,14.42792455730535,72.53285702583383,333.8768069636652,0.5789585947398564,0.459548729538538,974256992.9043884,582727102.7266756
France,2010,Wind,46863.547380742566,23262.33263072498,1285577768.4645512,542822237,132451695617761.7,70898.76847024122,48227.64739959032,71516.94889718037,914174.433856745,126718,1,7058735852.54968,0,-8.631173025054581,2589.286446684999,204.55152606228296,11.608026849084055,40.75190130257077,24.16937153451272,50.54670809182553,639.9648930875113,0.8196221125348836,0.4094461599146758,999512623.834153,221775998.87705937
Japan,2008,Solar,95107.02230053,3558.147719698098,7473384688.248927,345429486,23595713713430.355,449753.9051503138,11645.3409207958,95672.40659574996,856956.4615606891,628367,1,614693517.8937111,1,7.818544953546596,869.3142741469475,210.7022907580204,8.482753607621804,45.25186152737518,63.17680258192484,99.81464974180948,441.5574650921348,0.752182672107489,0.3579394628792834,690982177.3200202,388852379.6787788
China,2011,Solar,36361.01447187482,43809.05068581443,9362684886.688372,1035312716,81193179938895.62,587568.6470630198,35242.63695242948,29363.75097510503,963380.1147905844,191164,1,3595353509.4436526,0,0.9248106774363088,2978.217587677437,252.35135171048967,12.117410866606766,34.52769309678776,64.69064182510512,18.317975832086663,803.6552237324784,0.3730391928833557,0.4544214390416951,602016158.6395826,559027877.3009913
China,2004,Solar,83923.54617623087,9687.66292502945,4628264777.451451,940913215,22875491420409.73,739846.1082674615,2402.398185416124,88272.30831642835,677919.3459095623,140645,0,5851722430.479967,1,35.1779828984562,1562.2367070749344,113.8627125425786,7.519756836315437,92.5486474475252,10.358675069769808,72.38740183249053,862.2965691985048,0.1128208839795241,0.1247423889064443,272308122.7492935,659362044.1573019
Australia,2020,Wind,29796.1839574879,42999.34652977105,5123814858.645628,1296215557,174574532575314.8,147282.7872488831,46426.17671405128,97121.7429955618,948737.2129974058,255643,1,7407856264.007558,1,21.40700033306524,2992.3366648799097,159.17472332248775,5.83589517226451,65.74892047860432,25.884888518394774,8.433844894310294,546.6418102971109,0.5051746442963301,0.4898459786872027,337057566.11431843,539694569.5455555
Germany,2015,Wind,44835.92274985111,19545.84549775137,6607289221.812203,687695362,125144291609681.84,149753.86031806775,96765.96071469848,61463.06049570208,272063.2624307159,624411,0,7644304685.322562,1,33.28416839610865,2012.403669216172,123.95794651858417,0.7752326743789584,29.07787716179481,76.55367160446337,21.770089212474943,125.2338109292708,0.5491100815398374,0.3275032868841042,971553775.9928916,271335423.7235712
France,2007,Solar,87518.13039648053,2162.563401699665,6068886570.264078,652313313,154909910849342.9,537558.07610546,12330.526215503,37365.048605652206,881841.478164655,281973,1,4000617227.940888,0,21.10970174845324,1508.1584736614982,259.442056208788,8.99093962352089,96.833554550225,1.2705449965793592,36.54740508298093,800.1293298843468,0.4438114796102838,0.2616639969677438,185728943.01425517,870917572.1454867
Brazil,2014,Wind,45406.45734177547,36970.04926726887,8276032232.510308,160225547,101248530137401.72,115096.15324582072,87328.80626467352,64559.26998826124,787673.8532688292,841940,0,4361298443.047972,1,-3.675428413045936,1403.130651763685,221.9452003093943,4.957358681134368,38.82562937932753,94.13770238311282,38.9948976575258,188.07039843108436,0.9565726310733657,0.4880486226312593,404469229.0167041,618644488.8866302
Australia,2007,Solar,59329.3346016098,6111.752983136883,7858042959.890286,53977267,125356833986347.92,775201.7166992272,50904.69715652869,46901.14986897301,405569.1372658762,204967,0,2369251526.809234,1,1.1869512557983055,708.6722886242009,122.1900317807837,6.989040172573334,73.30163442741024,40.827347564059714,14.460072393050403,781.4965320098943,0.5523828644688955,0.2282948029311738,579722218.7783158,451627054.6307366
India,2015,Wind,74990.5038452954,21947.537081462026,9359777295.806978,1232346243,140464132244104.05,527469.2325751041,55955.249057312,62286.30717611999,71478.46482406223,406277,1,9115737260.226631,1,12.63900041066486,1374.1791469153532,234.2528078288478,14.33769888529541,75.22605999095349,39.02023722836609,98.63972195889566,382.5980006627955,0.2487672380852281,0.1125645188345482,675504394.4923111,280930282.3228555
India,2001,Wind,39839.88971965575,46572.42848420788,115029066.02398916,135807701,179002512470013.25,470860.1223522504,22965.74967959412,27454.63217906967,101978.86529922891,771607,0,771399951.0700952,1,29.98127422226615,862.4506206939673,228.00152215372395,4.813980982028122,50.32645224560124,0.3523498917952672,33.64314178584963,840.7929231715286,0.8544288394695028,0.4283031183144656,378519042.1015801,153350224.5905887
Australia,2016,Wind,4471.172868740703,15483.786283763082,6552339493.423424,143112636,154065455648920.22,436654.6607671361,1450.5118261027128,32117.32954522088,317419.60637758306,249652,1,4462962747.515219,0,20.44742755421185,1023.5045325884896,280.8170545858832,9.30072244751261,41.592467217143245,82.36401351634036,32.78582787201789,436.0067584135134,0.9137714938416152,0.0774899171907103,608567653.8842833,277777899.3765041
Japan,2023,Wind,80865.42990602921,46004.03580889465,4830673756.13148,1239712069,99710187321438.05,193343.45258308423,62140.14067958688,18752.587360418296,826568.1673231213,786947,0,7585937672.739543,0,10.82928520152359,1448.8291711846211,209.37378243226053,5.642317683715046,62.9695150919443,81.1996263056769,73.83171925360291,324.29847423602104,0.2999763169827251,0.4863915753790632,867545893.9134246,989220549.5284544
India,2017,Solar,12742.519177863998,25126.426164513025,9867509071.20287,1246840737,121104274052494.6,675010.2580207512,1237.432063898481,30222.67402206348,706841.5416278536,712334,0,4926116361.259596,1,-6.760626716114823,1369.2078523003909,281.0830429689912,2.021564029741876,12.509292504303149,40.5313035955843,20.20277328653372,884.0742243206597,0.7971530213092729,0.1882079892804528,750761204.3469645,412150382.3001641
China,2000,Solar,79674.04949177844,12185.844974892978,377448585.36404544,1125431552,191022028184365.6,795827.1790014646,78322.24184530234,3690.252511686962,156819.1141878267,714201,0,8243374583.613915,1,14.692944488596286,2886.1233858976766,199.29776462718235,8.693579283647734,31.65505467403664,20.63783755967513,90.4122944329072,656.4412545411295,0.1839731377846019,0.4674451997259827,424006610.38396,306179871.72496265
Germany,2000,Solar,61644.42655936184,18043.887114661764,6797117118.403805,395906475,111755603291209.84,388395.62167583033,16309.010818649203,5337.31385951004,876493.153758461,375364,0,6904915133.460227,0,-4.667481939570486,2496.193291630276,261.830287542149,14.65525534881157,3.710930256035716,88.81075889194699,47.99705690721001,443.5788383232193,0.217842946903524,0.2043990712789313,777451966.5850741,575933724.2876784
Japan,2010,Wind,63808.88262566449,20069.45115448464,9776572794.28558,701671574,20905786542732.234,311729.80610786576,2476.25689919256,34388.94222132731,1654.0892503750083,969948,1,908908865.713811,0,-4.7966158744963145,2996.534896581898,139.49204839822005,4.188056638444636,12.437104221738482,54.52544103349014,11.803040901559692,744.448027942478,0.4312270556992841,0.3792074857048841,353508753.90744096,554673861.9857298
USA,2006,Solar,84289.71194608769,40503.6620575018,435536891.3057856,317960541,175217932792813.28,15960.035247948816,92981.33455667691,32098.525586774944,877171.4612968802,530880,0,9191336470.097406,1,-0.4879317099960225,2279.355985614258,144.03222635232078,3.3178303478772406,94.30930820525602,25.100456229587888,3.319731107693935,849.7004841305062,0.8687726443552753,0.2248557456161192,677842398.290456,709511510.5221223
France,2018,Solar,63165.50807721792,47933.17680944162,5644758366.901525,1145574735,172374166207584.1,669595.256121035,74088.43099384164,17767.40357484094,898426.9059129704,404090,1,5997577068.778085,0,39.20696213742293,2624.6410361458834,149.05635943908112,10.044876139427542,98.7650842856778,93.0460078404931,76.11441518160571,422.7766406668009,0.2877666430420255,0.2325396183614737,560505605.7863141,791526593.8102319
China,2017,Solar,38891.49383147621,38880.48978481497,3107573862.737721,133830044,171029172679812.66,436721.86392117536,13943.954802830702,66734.87531769315,665904.5567583712,550579,1,1140793284.0088334,1,-7.423592292753875,2724.5416773002817,239.70939115207,6.098121475537536,77.39364091124158,3.41874583644024,75.31779950043973,237.2383903394602,0.7077944290043695,0.3249230852565563,849424910.3293567,155013927.45104024
Japan,2016,Wind,1388.1086273542105,48356.26879940881,9330004128.357666,691986351,84876831145442.08,816592.560600395,28038.32028445403,71796.99725260392,453757.1150170003,963627,1,6135476954.281952,1,-3.979401403840895,2108.562036000808,247.7536547016641,14.068722559636464,8.397874687975836,48.052697979078886,13.9109178453523,301.0667353258045,0.6156917373032547,0.1993402449684185,825071974.3626357,328766734.14359426
Russia,2008,Wind,37568.25761731203,28973.73476747664,8025174116.903332,1262963152,123108627645236.36,705812.8975723723,33665.300756735174,33498.879914413206,5581.4108973859065,269513,0,26920921.70085878,0,1.6660738802252535,814.8331150164065,285.87701238556446,10.321711828181426,36.84969504797061,17.607200445401638,44.0182069267761,633.4683025469369,0.6977696929978029,0.1157367136959059,597865354.1071904,897625655.3566761
Russia,2019,Solar,19297.981879732284,3291.9475985729646,2560296812.795288,181648226,148741054194161.28,861770.931184237,63767.75926257945,58854.105809795285,631699.5213066911,49290,1,1129876060.3610957,0,9.59325723596282,1082.0573497396674,132.37370244644762,12.993874777346129,74.23543759125891,64.29485236247812,47.44903449965906,466.929440743893,0.3639600420385573,0.3788458892265838,942535848.3333172,91761807.87365907
Russia,2021,Solar,13293.348951517051,12095.539248056632,3112060714.3179197,1485079143,109891350512716.2,76601.21513839207,89625.33911137904,85375.31995297802,906537.0066252626,56835,0,5764119108.996708,0,35.16712246143032,1750.7818687656388,228.6770878346857,2.417639533683726,16.74248909747156,55.42801768030488,5.061493033495356,543.931005715635,0.4147033129317367,0.1140891599648809,230740095.2558621,166674634.92293578
China,2011,Solar,73491.70106771658,28434.39514723162,5192166693.172703,1376494998,70383454320430.1,840935.4020865187,25135.444698313662,48688.49923513242,788318.2990731684,507182,1,348587588.9051436,1,23.171984743202287,2397.7018838161976,244.68658444606555,3.8237994216290327,15.20838093382425,81.724376420974,64.80422130001028,993.6583121648316,0.944671360905895,0.2605121340189756,305467618.59579766,325688931.6138944
Russia,2004,Solar,40352.26296758292,21032.786364468237,8872817722.525599,817408361,30413171967309.32,50829.19494133062,91880.52952876128,86874.08871993332,472005.1766303913,926251,1,4322542928.045225,0,30.589440142286,2749.7640695838163,164.3832957435668,6.820597609400477,40.241229667528245,29.229948416158848,60.27016116827575,587.497867412082,0.7512717790078892,0.0656686302547507,311293787.36931205,87668680.70354638
Germany,2010,Solar,67219.00189262051,2531.439947498978,3375726885.9269185,548357345,9018170843144.363,882608.3788378909,24384.561836834568,49636.35460617059,697694.3313753197,392300,1,8040065799.610504,0,21.373057163870183,2540.844457856395,268.09338837885383,2.0914468821579044,5.469123053656022,2.559107553050477,72.06310613711437,715.4815888708358,0.2547178289012795,0.3250609709642689,735069506.1586281,678350017.809249
Australia,2010,Wind,93905.6902066445,46677.39973854675,1537473885.691754,694853010,124714128292393.52,880021.7531633793,31329.02153771609,89521.8609223141,353619.54919453216,987493,0,9929899659.78892,0,35.00603281617351,1205.727232279724,170.36873922678313,13.96723584541633,2.0195333876663946,73.01870575632897,38.45464779540808,265.90213724119883,0.972689849845366,0.3210509491173836,178740642.33431664,717440515.4787062
Russia,2021,Solar,78140.21786317384,35785.19911707972,4416186033.098014,23159003,117243065506394.7,561190.7948667343,23970.53754573375,67668.1478440063,327312.13564311335,634047,0,9078119141.047691,0,33.82550734686588,1266.2925523325623,221.03490124660655,10.997181576583358,65.89934809117466,20.305864570060816,39.60984497130515,555.7405689668293,0.546066692677359,0.4512714083194178,922694392.4578384,943435343.5959665
France,2003,Wind,57186.029995134784,35288.05484059504,4503133897.56601,348807062,76007256728701.58,162908.4115167613,59184.86561476908,57699.05082692644,180972.99240123492,308901,1,4154096148.1751294,0,27.375269695908543,640.8630843300609,158.70563546535325,5.130877460356816,73.89307231669584,27.29198788087046,87.47061746986738,653.0347052190011,0.8799094391389078,0.4118724412188037,828994576.0418682,621937391.311883
China,2002,Wind,64481.03926383019,5979.033712489142,9279634349.634232,480711029,4196601926858.604,9483.76455109709,64570.86650628105,58742.670718040936,233829.01962954996,531375,0,2178140286.1597843,1,-6.346760441670693,1192.436785782226,121.46399769921096,2.2852506952459657,22.739338546880983,51.90181929777528,4.869578026532395,300.5527991062326,0.7579506566564285,0.0669906831521109,587052618.9296148,255871120.50500312
France,2007,Solar,26548.600364441296,47561.917722572114,5931337501.354419,805517886,65339427788406.1,188448.96474304216,21496.34509131091,77569.11274887741,725959.0823969004,624243,1,6974482507.817764,0,31.95063907236469,2309.4955035590474,128.76677301334053,10.859934940059343,1.8833732984466112,73.88312678457036,23.088647056368472,536.4426036379161,0.8929196620341429,0.460848682157689,529008811.2064643,596928462.0082227
Australia,2013,Wind,38747.06979200006,15916.37377346679,8939517786.580843,1449867663,139053931666820.72,77804.17322524366,74897.55695208107,32665.46677990346,624804.9073163,103273,1,7429399869.442265,0,8.705039598522745,616.0434575231047,240.80229556092152,3.621894616856368,39.72102474599727,41.44122894412894,1.026019471328199,174.2220456861289,0.8173895215630812,0.2285643086908136,214792237.0441467,172205192.113645
France,2014,Solar,23475.58020933785,26126.97780742657,5969154830.0233135,935690863,152121111784260.47,455239.0349373131,50328.26907381199,33275.94220940228,878263.379739819,399222,0,6816213996.755488,1,38.902712743413126,162.00543939907612,215.9286708158226,6.8262069749068495,51.28950737687472,87.58479718961092,10.838227980075231,345.50414368792894,0.2175250625797005,0.4927962091752801,995033360.1591284,439216288.8879375
Australia,2011,Solar,70705.24619077548,21791.96533858407,425601447.3319526,419963109,83080907582890.02,645946.981020561,94508.7378811866,49317.30019703961,569571.7267081606,181553,0,4533637894.267036,1,4.955608248552016,2660.5847249997746,280.5483986510089,0.1644600243552274,25.506619101284,17.101186603526052,27.62355044173336,640.5499294307526,0.4933328905677996,0.4503286696197958,688795810.4412878,482751875.2957845
China,2016,Solar,77498.34593798804,19276.92445528741,4398771894.5215225,481035680,118079674718306.86,468901.098821328,83242.2170848361,67018.47029610863,482540.5563340623,200073,1,5548873685.006516,1,8.33479875581407,2700.4288630974106,226.4861292044684,7.816520012437039,98.1163077089958,76.40155005609928,46.75478853467519,314.7770736124027,0.3547076239910295,0.4842770888908625,958671487.3549128,932307881.8345788
Germany,2002,Solar,37832.46041519653,13903.277859530355,6634838646.029727,1431257514,17506740939356.72,393841.0499783032,41822.92069436418,9161.17705141132,366404.8680836662,680661,0,320627949.9397342,0,20.89550926405448,2421.7489156839465,117.5544511286823,7.397869070374,39.86903603099991,73.5513854333835,18.293997995421908,518.9046719751469,0.157387655940419,0.0830128879302672,989049861.9744364,851433148.1381451
France,2019,Solar,13206.277623728469,9431.55723555201,7090542967.231883,238997578,86793624410269.86,138146.44554975606,71370.47060228213,12547.57654212442,735880.8758567891,114584,1,1505477226.0037825,0,26.04917648676105,1585.5229174920414,221.7918744876868,14.898511346141614,19.175628590129524,5.400893392176598,89.49138697799386,414.7888547701779,0.8904316206210792,0.4276027750636948,522779396.374624,262910193.1204204
India,2012,Wind,37964.82125768432,7679.369703478509,175723927.06680635,828846277,12116944297635.863,309277.0542639984,12264.027535303834,82952.05524124653,842369.4932885814,352104,1,3256511284.107185,1,-6.758538819406514,1439.1019522711429,227.08046845646828,6.9983899680200645,75.70613579057976,69.03271825341896,71.10672699833674,185.0008916714264,0.162484727717137,0.4359391212339458,933606005.9543748,375377850.0888726
